Date,Username,User tag,Content,Mentions,link
"2024-08-05,15:18:07",cha_wew.,#0,مقسمهم واحدين نبيعهم كاملين وواحد اوخرين نبيع طواطي تاعهم ل<@1264558495034769438>,hunters_rage#0、demon_slayer_tanjiro_kamado#0,
"2024-08-05,15:18:11",luffysenpai2011,#0,نتا و لا نتي طفل و لا طفلا,demon_slayer_tanjiro_kamado#0,
"2024-08-05,15:18:29",demon_slayer_tanjiro_kamado,#0,شير,luffysenpai2011#0,
"2024-08-05,15:18:29",luffysenpai2011,#0,doggystyle,rayer43#0,
"2024-08-05,15:18:39",rayer43,#0,عندها دلاع و مشماش اكبر,demon_slayer_tanjiro_kamado#0,
"2024-08-05,15:18:43",hunters_rage,#0,Hours style,,
"2024-08-05,15:18:52",luffysenpai2011,#0,postion nedjma,,
"2024-08-05,15:18:53",rayer43,#0,69,hunters_rage#0,
"2024-08-05,15:18:56",demon_slayer_tanjiro_kamado,#0,و تعطيك لحليب,rayer43#0,
"2024-08-05,15:18:56",hunters_rage,#0,بزول كبير قد الكرة الارضية,,
"2024-08-05,15:19:02",rayer43,#0,وي,demon_slayer_tanjiro_kamado#0,
"2024-08-05,15:19:02",hunters_rage,#0,تحسو مخدوم بلفرماج,,
"2024-08-05,15:19:11",demon_slayer_tanjiro_kamado,#0,<:Dead_inside:1150410964659863592>,hunters_rage#0,
"2024-08-05,15:19:16",cha_wew.,#0,Treu,hunters_rage#0,
"2024-08-05,15:19:30",mind_job,#0,ترضع و يكفي زعما,,
"2024-08-05,15:19:32",hunters_rage,#0,و كي تهز,,
"2024-08-05,15:19:35",luffysenpai2011,#0,تحريف spy x family تاع الصين دارو هذيك لمرا عندها لحليب في بلاصة الدم في وجهها ☠️,,
"2024-08-05,15:19:44",hunters_rage,#0,ترددات كفر من UZI,,
"2024-08-05,15:19:53",rayer43,#0,و كي تسحق كاش حليب مكالاه تروح الحانوت راه عندك وحدة واجدة,hunters_rage#0,
"2024-08-05,15:20:11",rayer43,#0,هههه,luffysenpai2011#0,
"2024-08-05,15:20:14",hunters_rage,#0,علابيها عمي الجلافوي عندو حديقة ابقار,,
"2024-08-05,15:20:21",cha_wew.,#0,كاينة,rayer43#0,
"2024-08-05,15:20:26",hunters_rage,#0,بصح مايحبش يوريهم,,
"2024-08-05,15:20:33",luffysenpai2011,#0,كي شرب عبد سلام جافيل,,
"2024-08-05,15:20:37",hunters_rage,#0,يحسبوه. Simp,,
"2024-08-05,15:20:40",demon_slayer_tanjiro_kamado,#0,رادي نتفرجو كامل <:gigachad:1150419236989186078>,luffysenpai2011#0,
"2024-08-05,15:20:57",rayer43,#0,تفكرت ذيك لبلاصة لي كانت معمرة دم,luffysenpai2011#0,
"2024-08-05,15:20:57",hunters_rage,#0,<:gigachad:1150419236989186078> <:gigachad:1150419236989186078>,,
"2024-08-05,15:21:13",hunters_rage,#0,<:Dead_inside:1150410964659863592>,,
"2024-08-05,15:21:17",hunters_rage,#0,Nah bro,,
"2024-08-05,15:21:24",rayer43,#0,Cow girl>>> all girls,,
"2024-08-05,15:21:28",demon_slayer_tanjiro_kamado,#0,يا جدك كون دارو غي لما علاه حليب,rayer43#0,
"2024-08-05,15:21:28",hunters_rage,#0,حامل ب خمسين طفل ايهي,,
"2024-08-05,15:22:07",demon_slayer_tanjiro_kamado,#0,جماعة انا سمعة بلي انمي رجل المنشار شبه هنتاي هادي نيشان و لا لا,,
"2024-08-05,15:22:19",hunters_rage,#0,يس,,
"2024-08-05,15:22:28",luffysenpai2011,#0,وليد مايا خليفة,,
"2024-08-05,15:22:31",hunters_rage,#0,راح يرجع في العام الجاي,,
"2024-08-05,15:22:41",luffysenpai2011,#0,و بيرونا هذيك نسيتي,demon_slayer_tanjiro_kamado#0,
"2024-08-05,15:22:45",rayer43,#0,يودي راهم برك يخرطو,demon_slayer_tanjiro_kamado#0,
"2024-08-05,15:22:54",rayer43,#0,ماكيما,luffysenpai2011#0,
"2024-08-05,15:22:59",hunters_rage,#0,المهم هنتاي,,
"2024-08-05,15:23:05",rayer43,#0,متخرطش,hunters_rage#0,
"2024-08-05,15:23:18",rayer43,#0,برك بيه مش بزازلها صار هنتاي؟,,
"2024-08-05,15:23:33",hunters_rage,#0,يب,,
"2024-08-05,15:23:38",hunters_rage,#0,و الوجه,,
"2024-08-05,15:23:45",rayer43,#0,كي يبان البزول و النكح كومبلي وقتها يولي هنتاي,,
"2024-08-05,15:23:50",demon_slayer_tanjiro_kamado,#0,آ وادي تحيا الاتشي,,
"2024-08-05,15:23:52",rayer43,#0,غيرها لالا,,
"2024-08-05,15:24:04",demon_slayer_tanjiro_kamado,#0,فيه البزازل,,
"2024-08-05,15:24:06",hunters_rage,#0,تحيا الاسكاي و الاتشي و الهنتاي,,
"2024-08-05,15:24:12",rayer43,#0,يودي والو,demon_slayer_tanjiro_kamado#0,
"2024-08-05,15:24:12",luffysenpai2011,#0,نامي و هانكوك و روبين و خت سانجي,,
"2024-08-05,15:24:22",rayer43,#0,وي,hunters_rage#0,
"2024-08-05,15:24:32",demon_slayer_tanjiro_kamado,#0,و هادوك حورية البحر الكبيرة,luffysenpai2011#0,
"2024-08-05,15:24:45",hunters_rage,#0,💀💀,,
"2024-08-05,15:24:49",demon_slayer_tanjiro_kamado,#0,جماعة شاوالاا لاسكاي,,
"2024-08-05,15:24:54",hunters_rage,#0,هاذيك تع ارك تيريس روزا,,
"2024-08-05,15:25:04",demon_slayer_tanjiro_kamado,#0,ريبيكا,hunters_rage#0,
"2024-08-05,15:25:16",hunters_rage,#0,@perona_gيسhost_one_piece,,
"2024-08-05,15:25:16",rayer43,#0,<@1127309832203022337>,mouhibzarari55#0,
"2024-08-05,15:25:23",rayer43,#0,واو,,
"2024-08-05,15:25:33",rayer43,#0,ياخو اسمو مبدع,,
"2024-08-05,15:25:37",hunters_rage,#0,<@1081296261182935040> 💀💀💀,rayer43#0,
"2024-08-05,15:25:51",hunters_rage,#0,مالقاش وين يحط اعترفات حطها في البوفيل,,
"2024-08-05,15:25:52",rayer43,#0,<@1161011140810248283>,hunters_rage#0、tata_zinb#0,
"2024-08-05,15:26:07",demon_slayer_tanjiro_kamado,#0,وات فاك,rayer43#0,
"2024-08-05,15:26:07",hunters_rage,#0,اعترفات مشاء الله,,
"2024-08-05,15:26:08",luffysenpai2011,#0,وش بيها الفوطو تاعك,rayer43#0,
"2024-08-05,15:26:17",rayer43,#0,انا ؟,luffysenpai2011#0,
"2024-08-05,15:26:29",demon_slayer_tanjiro_kamado,#0,كانت تمصهلي,luffysenpai2011#0,
"2024-08-05,15:26:30",hunters_rage,#0,المحجبات الله ينعلهم,,
"2024-08-05,15:26:41",rayer43,#0,اووو,hunters_rage#0,
"2024-08-05,15:26:45",demon_slayer_tanjiro_kamado,#0,🤝,hunters_rage#0,
"2024-08-05,15:26:53",hunters_rage,#0,<:gigachad:1150419236989186078>,,
"2024-08-05,15:27:02",rayer43,#0,ياخو المشكل مك محجبة,,
"2024-08-05,15:27:21",hunters_rage,#0,كي تكونة سخونة و زعما دير حيجاب,,
"2024-08-05,15:27:24",hunters_rage,#0,ماينفعش,,
"2024-08-05,15:27:33",hunters_rage,#0,شوف فوطو تع زينب سخونة,,
"2024-08-05,15:27:33",rayer43,#0,كيفاه مفهمتش,,
"2024-08-05,15:27:40",rayer43,#0,وي راني شفتها,hunters_rage#0,
"2024-08-05,15:27:48",hunters_rage,#0,ما تنفعش,,
"2024-08-05,15:27:51",hunters_rage,#0,تحسها منافقة,,
"2024-08-05,15:27:56",demon_slayer_tanjiro_kamado,#0,راني رايح نجبدو على كاش شيرة تاع انمي ايا مبعدا<:cum:1152013788653031434>,,
"2024-08-05,15:27:58",rayer43,#0,متناقضة؟,hunters_rage#0,
"2024-08-05,15:28:08",hunters_rage,#0,يب,,
"2024-08-05,15:28:16",hunters_rage,#0,<@1264558495034769438> ننصحك ب يور,demon_slayer_tanjiro_kamado#0,
"2024-08-05,15:28:20",rayer43,#0,اوكي نوعا ما فهمتك,,
"2024-08-05,15:28:29",rayer43,#0,يوري؟,hunters_rage#0,
"2024-08-05,15:28:34",hunters_rage,#0,يزر,,
"2024-08-05,15:28:37",demon_slayer_tanjiro_kamado,#0,شا كاين راني رايح نجبدو على كاش شيرة تاع انمي ايا مبعدا<:cum:1152013788653031434>,hunters_rage#0,
"2024-08-05,15:28:41",hunters_rage,#0,تع سباي اكس فاميلي,,
"2024-08-05,15:28:54",demon_slayer_tanjiro_kamado,#0,علاه شباب ؟,hunters_rage#0,
"2024-08-05,15:29:03",hunters_rage,#0,طفلة,,
"2024-08-05,15:29:04",rayer43,#0,ياخو هاذو مرة لقيتهم خادمين انيا تنكح في يور,hunters_rage#0,
"2024-08-05,15:29:12",hunters_rage,#0,وووووو,,
"2024-08-05,15:29:17",hunters_rage,#0,لي فيمبوي,,
"2024-08-05,15:29:25",demon_slayer_tanjiro_kamado,#0,سباي اكس فاميلي اتشي ؟ هدرو,,
"2024-08-05,15:29:26",hunters_rage,#0,شادارو 🤣🤣🤣,,
"2024-08-05,15:29:31",rayer43,#0,والو,demon_slayer_tanjiro_kamado#0,
"2024-08-05,15:29:41",demon_slayer_tanjiro_kamado,#0,ايا شا فيه,rayer43#0,
"2024-08-05,15:29:46",rayer43,#0,في وحد المانغا من صنع الفانز,hunters_rage#0,
"2024-08-05,15:30:06",hunters_rage,#0,هنتاي المنغا<الانمي,,
"2024-08-05,15:30:07",rayer43,#0,خدم انيا و هي عندها jب كبير و تنكح فيه يور,,
"2024-08-05,15:30:15",hunters_rage,#0,نقصد >,,
"2024-08-05,15:30:19",rayer43,#0,و يور قاعدة تمصو,,
"2024-08-05,15:30:26",rayer43,#0,أيا نتا و اتخيلها,,
"2024-08-05,15:30:28",hunters_rage,#0,💀💀,,
"2024-08-05,15:30:32",hunters_rage,#0,ديم,,
"2024-08-05,15:30:48",rayer43,#0,ياخو نسقسيك سؤال,,
"2024-08-05,15:30:54",hunters_rage,#0,"لقيت وحدة تع جوجوتسو كايسن 

اوتاهماي حطة لعنة في قاعهة",,
"2024-08-05,15:31:03",hunters_rage,#0,واش,,
"2024-08-05,15:31:10",rayer43,#0,تخير femboy or tomboy,,
"2024-08-05,15:31:18",rayer43,#0,😂,hunters_rage#0,
"2024-08-05,15:31:22",hunters_rage,#0,لا وحدة,,
"2024-08-05,15:31:27",rayer43,#0,و علاه,hunters_rage#0,
"2024-08-05,15:31:34",luffysenpai2011,#0,خاوتي,,
"2024-08-05,15:31:34",hunters_rage,#0,نخير الروسيات,,
"2024-08-05,15:31:35",luffysenpai2011,#0,وشبيكم,,
"2024-08-05,15:31:52",hunters_rage,#0,الخاوة,,
"2024-08-05,15:31:55",rayer43,#0,انا نخير ال milf,hunters_rage#0,
"2024-08-05,15:31:58",hunters_rage,#0,علاه داركي يحب,,
"2024-08-05,15:32:01",rayer43,#0,عندهم خبرة,,
"2024-08-05,15:32:04",hunters_rage,#0,يحب المطلقات,,
"2024-08-05,15:32:25",rayer43,#0,بيه مرة لقا وحد الإعلان تاع عراقية مطلقة,hunters_rage#0,
"2024-08-05,15:32:31",rayer43,#0,و سخن عليها,,
"2024-08-05,15:32:39",hunters_rage,#0,دخل فيه ديريكت 🤣🤣🤣,,
"2024-08-05,15:32:46",hunters_rage,#0,جابو على التيليفون,,
"2024-08-05,15:32:52",rayer43,#0,و ثاني المطلقات عندهم خبرة في راك عارف,,
"2024-08-05,15:32:57",rayer43,#0,السكس,,
"2024-08-05,15:32:58",hunters_rage,#0,ؤدسامسونغ 2004,,
"2024-08-05,15:33:05",hunters_rage,#0,ايههه,,
"2024-08-05,15:33:13",hunters_rage,#0,وزيد قاعهم مشرك,,
"2024-08-05,15:33:24",rayer43,#0,معناها milf,,
"2024-08-05,15:33:26",hunters_rage,#0,و بزازل قد المشتري,,
"2024-08-05,15:33:27",rayer43,#0,ياك,,
"2024-08-05,15:33:32",rayer43,#0,وي,hunters_rage#0,
"2024-08-05,15:33:37",hunters_rage,#0,ايه,,
"2024-08-05,15:34:04",hunters_rage,#0,حكمو هوفا يتربص بلزنوج المهاجرين,,
"2024-08-05,15:34:13",rayer43,#0,هههه,,
"2024-08-05,15:34:15",rayer43,#0,اسمع,,
"2024-08-05,15:34:19",rayer43,#0,نسقسيك,,
"2024-08-05,15:34:19",hunters_rage,#0,وي,,
"2024-08-05,15:34:37",rayer43,#0,علاه ال milf يحبو لولاد لصغار,,
"2024-08-05,15:34:49",hunters_rage,#0,خاطش و مايعرفوش,,
"2024-08-05,15:34:52",hunters_rage,#0,يكلخولهم,,
"2024-08-05,15:35:01",hunters_rage,#0,كيما الكهول يحبو البنات الصغار,,
"2024-08-05,15:35:06",rayer43,#0,مافهمتش,,
"2024-08-05,15:35:21",hunters_rage,#0,مايفهموش واش معنتها الاكس,,
"2024-08-05,15:35:28",hunters_rage,#0,ذغا يكلخولهن,,
"2024-08-05,15:35:33",hunters_rage,#0,يكلخولهم,,
"2024-08-05,15:35:49",hunters_rage,#0,و زيد واعر به يجيبوه به يستمتعو بزاف,,
"2024-08-05,15:35:52",rayer43,#0,ايه معناها هوما كي مايعرفوش راهم يعلموهم,,
"2024-08-05,15:35:59",hunters_rage,#0,ايه,,
"2024-08-05,15:36:06",rayer43,#0,و يتحكمو بيه,,
"2024-08-05,15:36:41",hunters_rage,#0,<:gigachadeyes:1152013845515223151>,,
"2024-08-05,15:37:02",rayer43,#0,واو,,
"2024-08-05,15:37:09",rayer43,#0,صحا آخر سؤال,,
"2024-08-05,15:37:16",rayer43,#0,تحب:,,
"2024-08-05,15:37:30",rayer43,#0,طفلة طويلة عليك و لا قصيرة عليك,,
"2024-08-05,15:37:43",hunters_rage,#0,القصيرات 🗣️🗣️,,
"2024-08-05,15:37:55",hunters_rage,#0,لي طولهم 146,,
"2024-08-05,15:38:11",rayer43,#0,ياخو,,
"2024-08-05,15:38:13",hunters_rage,#0,يركبو هلى نملة,,
"2024-08-05,15:38:19",rayer43,#0,الى الان مافهمتش علاه,,
"2024-08-05,15:38:30",rayer43,#0,واقيلا على حساب طولك ياك؟,,
"2024-08-05,15:38:39",hunters_rage,#0,واشن,,
"2024-08-05,15:38:44",hunters_rage,#0,طولي 174,,
"2024-08-05,15:38:57",rayer43,#0,بصراحة انا نشوف لبنات طوال خير,,
"2024-08-05,15:39:04",hunters_rage,#0,لاه,,
"2024-08-05,15:39:10",rayer43,#0,ما شاء الله,hunters_rage#0,
"2024-08-05,15:39:25",rayer43,#0,صحا انا طولي 183,,
"2024-08-05,15:39:32",rayer43,#0,بصح نشوف لبنات طوال خير,,
"2024-08-05,15:39:34",hunters_rage,#0,مشاء الله,,
"2024-08-05,15:39:37",hunters_rage,#0,علاه,,
"2024-08-05,15:39:37",luffysenpai2011,#0,تحسبها سنفورة و تتزوج شرشبيل,,
"2024-08-05,15:40:06",hunters_rage,#0,ايه,,
"2024-08-05,15:40:18",hunters_rage,#0,و طويلة تحسها mommy,,
"2024-08-05,15:40:31",rayer43,#0,برك كيما هاك,hunters_rage#0,
"2024-08-05,15:40:48",hunters_rage,#0,تحسها.mommy,,
"2024-08-05,15:40:54",rayer43,#0,شوية,hunters_rage#0,
"2024-08-05,15:41:05",hunters_rage,#0,اصلا نادر تلقا طوال,,
"2024-08-05,15:41:06",hunters_rage,#0,البنات قع فصار,,
"2024-08-05,15:41:14",rayer43,#0,للاسف <:Dead_inside:1150410964659863592>,hunters_rage#0,
"2024-08-05,15:41:24",rayer43,#0,شوف هو الصح لي كيما طولي خير,,
"2024-08-05,15:41:33",rayer43,#0,كي تولي كيف كيف معاك خير,,
"2024-08-05,15:41:34",hunters_rage,#0,كي شغ ل الصغار تحسهم كيوت,,
"2024-08-05,15:41:42",rayer43,#0,يودي مش عارف,hunters_rage#0,
"2024-08-05,15:41:48",rayer43,#0,تقول سنافر,,
"2024-08-05,15:41:53",hunters_rage,#0,ايه,,
"2024-08-05,15:41:57",rayer43,#0,استغفر الله مشي تنمر,,
"2024-08-05,15:41:59",hunters_rage,#0,بصح ماشي ذيك الدرجة,,
"2024-08-05,15:42:08",rayer43,#0,وي بصح ياخي,,
"2024-08-05,15:42:11",luffysenpai2011,#0,و تاع 18 تحسبهم 12 سنة,hunters_rage#0,
"2024-08-05,15:42:12",rayer43,#0,الطول خير,,
"2024-08-05,15:42:12",hunters_rage,#0,عندي واحد صاحبي ختم تنمر,,
"2024-08-05,15:42:23",luffysenpai2011,#0,شكون هو,hunters_rage#0,
"2024-08-05,15:42:25",rayer43,#0,لبنات طوال شكلهم خير,,
"2024-08-05,15:42:27",hunters_rage,#0,عندو ما تنمر على لاعبين fc,,
"2024-08-05,15:42:33",hunters_rage,#0,سورتو الكحالش,,
"2024-08-05,15:42:45",luffysenpai2011,#0,شكون هو يا خو,hunters_rage#0,
"2024-08-05,15:42:52",hunters_rage,#0,Ra him,,
"2024-08-05,15:43:05",hunters_rage,#0,خطرة جاب العيد,,
"2024-08-05,15:43:08",rayer43,#0,و صح,,
"2024-08-05,15:43:13",hunters_rage,#0,قال كلمة خفت نقولها هنا,,
"2024-08-05,15:43:17",rayer43,#0,ثاني لبنات طوال عندهم فايدة,,
"2024-08-05,15:43:30",rayer43,#0,توصل للصوالح لبعيدة بكل سهولة,,
"2024-08-05,15:44:02",hunters_rage,#0,ايه,,
"2024-08-05,15:44:16",luffysenpai2011,#0,هذاك لي قعدت معاه حتى 9 تاع صباح و هو رڨد على 3,hunters_rage#0,
"2024-08-05,15:44:25",hunters_rage,#0,ايه,,
"2024-08-05,15:44:34",luffysenpai2011,#0,وش قال,hunters_rage#0,
"2024-08-05,15:44:58",hunters_rage,#0,"قال هندي متعصب """""""" مسجد 💀💀💀",,
"2024-08-05,15:45:06",hunters_rage,#0,استغفر الله,,
"2024-08-05,15:45:21",themask0239,#0,سلام عليكم,,
"2024-08-05,15:45:28",hunters_rage,#0,واش رئيس,,
"2024-08-05,15:45:33",rayer43,#0,و عليكم السلام,themask0239#0,
"2024-08-05,15:45:41",rayer43,#0,كيفاه راهي الانتخابات ؟,,
"2024-08-05,15:46:07",luffysenpai2011,#0,استغفر الله سيد كفر,hunters_rage#0,
"2024-08-05,15:46:18",hunters_rage,#0,هههه,,
"2024-08-05,15:46:20",hunters_rage,#0,قالها بلغلط,,
"2024-08-05,15:46:26",hunters_rage,#0,موالف يجيب اعياد,,
"2024-08-05,15:46:27",luffysenpai2011,#0,و الانتخابات كيفاه جازو على خير,themask0239#0,
"2024-08-05,15:46:42",luffysenpai2011,#0,بصح هذا هو اكبر عيد جابو,hunters_rage#0,
"2024-08-05,15:46:48",hunters_rage,#0,ايه,,
"2024-08-05,15:47:01",hunters_rage,#0,"قال i swear with my god """"""""",,
"2024-08-05,15:47:47",rayer43,#0,<@923527432907137025>,lofy__02#0,
"2024-08-05,15:48:00",hunters_rage,#0,واو,,
"2024-08-05,15:48:02",rayer43,#0,<@991519740210184194>,.xr4#0,
"2024-08-05,15:48:06",hunters_rage,#0,مكاش يتبع ذراري,,
"2024-08-05,15:48:11",rayer43,#0,معانا السيسي<:NIGGA_omg:1150394296680329226>,,
"2024-08-05,15:48:35",luffysenpai2011,#0,حبيت نسقسيك <@1081296261182935040>,rayer43#0,
"2024-08-05,15:48:43",rayer43,#0,وي,luffysenpai2011#0,
"2024-08-05,15:48:52",hunters_rage,#0,رئيس مصر <:juan:1150418197581922344>,,
"2024-08-05,15:49:37",hunters_rage,#0,<@1110657404384854257>,wlydhwf#0,
"2024-08-05,15:49:38",rayer43,#0,ياخو كاين واحد اسمو وليد ق7بة,,
"2024-08-05,15:49:40",luffysenpai2011,#0,وشنو هذي الصورة لي عندك,rayer43#0,
"2024-08-05,15:49:51",hunters_rage,#0,واحد وسمو وليد هوفا,,
"2024-08-05,15:49:52",rayer43,#0,تصويرة من انمي,luffysenpai2011#0,
"2024-08-05,15:49:58",rayer43,#0,هههه,hunters_rage#0,
"2024-08-05,15:50:02",hunters_rage,#0,<@1135895793795080212>,ayato.x01_15087#0,
"2024-08-05,15:50:13",hunters_rage,#0,وليد حراش التشاش 🤣🤣🤣,,
"2024-08-05,15:50:19",rayer43,#0,نحكيلك حكايتها؟,,
"2024-08-05,15:50:25",hunters_rage,#0,<@1265718017585582231>,kind03414#0,
"2024-08-05,15:50:27",rayer43,#0,<@1123196492988039278>,notryndz#0,
"2024-08-05,15:50:28",luffysenpai2011,#0,yup,rayer43#0,
"2024-08-05,15:50:39",hunters_rage,#0,واش,,
"2024-08-05,15:50:53",hunters_rage,#0,<@762379421000531969>,nigger_11111#0,
"2024-08-05,15:51:00",rayer43,#0,هاذي قصتها انو هي بنت عراقية وحد النهار ماتو والديها بسبة الحرب,luffysenpai2011#0,
"2024-08-05,15:51:08",rayer43,#0,أيا كبرت عند داعش,,
"2024-08-05,15:51:27",rayer43,#0,وحد النهار دخلوها في عملية,,
"2024-08-05,15:51:45",rayer43,#0,باس يدمرو وحد مقر,,
"2024-08-05,15:51:46",luffysenpai2011,#0,☠️☠️☠️☠️☠️☠️,rayer43#0,
"2024-08-05,15:51:48",q52q,#0,chkon hadi?,rayer43#0,
"2024-08-05,15:51:53",hunters_rage,#0,<:therockreaction5:1152013878641819768>,,
"2024-08-05,15:52:25",rayer43,#0,بعدها العملية فشلت و داوها الماريكان للحبس,luffysenpai2011#0,
"2024-08-05,15:52:49",hunters_rage,#0,وحد الخطرة واحد كان راقد مع مرتو ناض صباح لقا فرشها مفقوب من قاعها,,
"2024-08-05,15:52:53",hunters_rage,#0,و تشمي كي البطة,,
"2024-08-05,15:52:55",themask0239,#0,<@778976907642667018>,q52q#0,
"2024-08-05,15:53:04",hunters_rage,#0,لقها حامل ب50 كحل,,
"2024-08-05,15:53:21",themask0239,#0,<@778976907642667018> مخطط نسيطر,q52q#0,
"2024-08-05,15:53:25",rayer43,#0,كاين حل مليح ليه,hunters_rage#0,
"2024-08-05,15:53:28",themask0239,#0,على سرفرات,,
"2024-08-05,15:53:42",rayer43,#0,رايحين ندعموك,themask0239#0,
"2024-08-05,15:53:46",themask0239,#0,<@778976907642667018> كيفاش تقدر تفعلي فيزا ؟,q52q#0,
"2024-08-05,15:53:46",luffysenpai2011,#0,بصح وش راهي تلحس ياو,rayer43#0,
"2024-08-05,15:53:57",rayer43,#0,سباغيتي,luffysenpai2011#0,
"2024-08-05,15:54:03",rayer43,#0,يا وحد لموسوس,,
"2024-08-05,15:54:28",hunters_rage,#0,معا ضد الكهول و الكحالش و عراقيين <:emoji_91:1188672059321094224>,,
"2024-08-05,15:54:28",themask0239,#0,حاب ندير تحكم في سرفرات لأخرى نقدم طلبات للإدارة كي نلقهم عطوني نبدأ خطة,rayer43#0,
"2024-08-05,15:54:37",demon_slayer_tanjiro_kamado,#0,سلام,,
"2024-08-05,15:54:46",rayer43,#0,لالا علاه العراقين هايلين,hunters_rage#0,
"2024-08-05,15:54:51",rayer43,#0,و عليكم السلام,demon_slayer_tanjiro_kamado#0,
"2024-08-05,15:55:15",demon_slayer_tanjiro_kamado,#0,ايا قاع يدكم فيه,,
"2024-08-05,15:55:38",rayer43,#0,وي,demon_slayer_tanjiro_kamado#0,
"2024-08-05,15:57:21",cha_wew.,#0,راني وليت,,
"2024-08-05,15:57:32",demon_slayer_tanjiro_kamado,#0,مرحبا,cha_wew.#0,
"2024-08-05,15:57:40",carnage07451,#0,كان عندي صاحبي عراقي مديت لصاحبي يهضر معاه قالو وريلي المطلقة ديالك بلوكاني,rayer43#0,
"2024-08-05,15:57:43",luffysenpai2011,#0,الله غالب <@1267093129928904745> هو لي دخل لي الشبوهات,hunters_rage#0,
"2024-08-05,15:58:12",luffysenpai2011,#0,و نتي ثان,demon_slayer_tanjiro_kamado#0,
"2024-08-05,15:58:14",rayer43,#0,هههه,carnage07451#0,
"2024-08-05,15:58:35",demon_slayer_tanjiro_kamado,#0,ايا قاع يدنا فيه مين هاكا,luffysenpai2011#0,
"2024-08-05,15:58:42",demon_slayer_tanjiro_kamado,#0,طار الحمام,carnage07451#0,
"2024-08-05,15:59:34",carnage07451,#0,"دقيقة لعبت خطرة ففريفاير كونطر واحد عندو نفس اسمك
گعرني👀",rayer43#0,
"2024-08-05,15:59:45",rayer43,#0,ههه,carnage07451#0,
"2024-08-05,15:59:52",luffysenpai2011,#0,ميسي و لا اسمو ظيزي بزي,,
"2024-08-05,16:00:07",frexsnotfound,#0,Ohio gyatt rizzler fanum tax,,
"2024-08-05,16:00:09",hunters_rage,#0,<@1191354977193570356> تشفا لذاك لبغا يبيع 🍑ي,themask0239#0,
"2024-08-05,16:00:23",hunters_rage,#0,مقابل 100 دولار,,
"2024-08-05,16:00:24",hunters_rage,#0,به يشري نيترو 🤣🤣🤣,,
"2024-08-05,16:00:26",hunters_rage,#0,نسرقو بزازل و نبيعوهم 🤑,,
"2024-08-05,16:00:36",frexsnotfound,#0,khaouti chkoun li hab pirati les jeux pc 3andi les sites,,
"2024-08-05,16:00:56",cha_wew.,#0,ابعت,,
"2024-08-05,16:01:01",carnage07451,#0,بيراطيت لعبة گعرتلي لبيسي,frexsnotfound#0,
"2024-08-05,16:01:13",cha_wew.,#0,<:KEKYou:1150418200027201566>,carnage07451#0,
"2024-08-05,16:01:26",rayer43,#0,<@1114882609537896478>,3mk_shadow1#0,
"2024-08-05,16:01:26",frexsnotfound,#0,💀,carnage07451#0,
"2024-08-05,16:01:27",demon_slayer_tanjiro_kamado,#0,هادي هدرا,hunters_rage#0,
"2024-08-05,16:01:35",rayer43,#0,ههههه,,
"2024-08-05,16:01:47",hunters_rage,#0,راني غبت ديقيقة واش صرا,,
"2024-08-05,16:01:52",rayer43,#0,<@1158105129522843781>,abdelilah31__80302#0,
"2024-08-05,16:01:55",demon_slayer_tanjiro_kamado,#0,🙄,rayer43#0,
"2024-08-05,16:02:01",rayer43,#0,<@1119732873629548544>,khlwsh8504#0,
"2024-08-05,16:02:07",rayer43,#0,<@1228805078421602315>,9llwiha#0,
"2024-08-05,16:02:11",rayer43,#0,ههه,,
"2024-08-05,16:02:14",luffysenpai2011,#0,ولد واحد,hunters_rage#0,
"2024-08-05,16:02:17",rayer43,#0,وحد الاسماء,,
"2024-08-05,16:02:33",rayer43,#0,فجرنا 2 ابراج,hunters_rage#0,
"2024-08-05,16:02:43",demon_slayer_tanjiro_kamado,#0,<@1179878559003705435>,twtkbyrwwkhl_22290#0,
"2024-08-05,16:02:55",rayer43,#0,<@1102908006632521758>,yhwftrbhzby#0,
"2024-08-05,16:03:01",carnage07451,#0,مكاش قلاوي لعود 👀,,
"2024-08-05,16:03:10",hunters_rage,#0,<@1127309832203022337>,mouhibzarari55#0,
"2024-08-05,16:03:11",hunters_rage,#0,<@1175416961816068110>,djbbuub#0,
"2024-08-05,16:03:12",demon_slayer_tanjiro_kamado,#0,<@1202931805720944644>,hamed0988#0,
"2024-08-05,16:03:14",hunters_rage,#0,<@1123196492988039278>,notryndz#0,
"2024-08-05,16:03:23",hunters_rage,#0,<@1267093129928904745> وت فك,hunters_rage#0,
"2024-08-05,16:03:24",frexsnotfound,#0,https:steamrip.com,,
"2024-08-05,16:03:38",rayer43,#0,<@1149289372873658388>,tckenzi_h24#0,
"2024-08-05,16:03:51",frexsnotfound,#0,Where,rayer43#0,
"2024-08-05,16:03:56",frexsnotfound,#0,WIN,,
"2024-08-05,16:03:56",hunters_rage,#0,<@1205602407053004842>,zakoxzako_61788#0,
"2024-08-05,16:03:59",demon_slayer_tanjiro_kamado,#0,حفظك,frexsnotfound#0,
"2024-08-05,16:04:01",frexsnotfound,#0,win,,
"2024-08-05,16:04:01",rayer43,#0,<@1102876616427851776>,trbkyng#0,
"2024-08-05,16:04:02",frexsnotfound,#0,gouli dok win,,
